Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
451,2016-08-28 16:30:00,2016-08-28 16:37:31,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,26302,Subscriber,1980,1
459,2016-08-28 16:30:07,2016-08-28 16:37:46,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,26312,Subscriber,1984,2
2960,2016-08-28 16:31:45,2016-08-28 17:21:05,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26194,Customer,,0
1729,2016-08-28 16:31:48,2016-08-28 17:00:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24426,Customer,,0
2951,2016-08-28 16:31:50,2016-08-28 17:21:02,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26159,Subscriber,1986,1
718,2016-08-28 16:34:06,2016-08-28 16:46:05,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,26270,Subscriber,1977,2
645,2016-08-28 16:35:10,2016-08-28 16:45:55,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,24602,Subscriber,1991,1
261,2016-08-28 16:36:25,2016-08-28 16:40:47,3200,MLK Light Rail,40.7111305,-74.0788855,3274,Bethune Center,40.704957516728605,-74.08593088388443,24379,Customer,,0
250,2016-08-28 16:36:30,2016-08-28 16:40:41,3200,MLK Light Rail,40.7111305,-74.0788855,3274,Bethune Center,40.704957516728605,-74.08593088388443,26193,Customer,,0
736,2016-08-28 16:37:38,2016-08-28 16:49:55,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,26205,Subscriber,1985,2
145,2016-08-28 16:38:49,2016-08-28 16:41:15,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3211,Newark Ave,40.72152515,-74.046304543,24571,Subscriber,1979,1
676,2016-08-28 16:39:38,2016-08-28 16:50:55,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,24514,Customer,,0
614,2016-08-28 16:40:16,2016-08-28 16:50:31,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,24596,Subscriber,1978,2
1154,2016-08-28 16:41:21,2016-08-28 17:00:36,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26282,Customer,,0
402,2016-08-28 16:41:31,2016-08-28 16:48:13,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24407,Subscriber,1984,1
1099,2016-08-28 16:41:49,2016-08-28 17:00:09,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26253,Customer,,0
1586,2016-08-28 16:42:02,2016-08-28 17:08:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24387,Customer,,0
1584,2016-08-28 16:42:13,2016-08-28 17:08:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24664,Customer,,0
1091,2016-08-28 16:42:23,2016-08-28 17:00:35,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26298,Customer,,0
2087,2016-08-28 16:43:57,2016-08-28 17:18:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26248,Customer,,0
1160,2016-08-28 16:45:30,2016-08-28 17:04:51,3196,Riverview Park,40.7443187,-74.0439909,3199,Newport Pkwy,40.7287448,-74.0321082,24678,Subscriber,1975,1
1158,2016-08-28 16:45:32,2016-08-28 17:04:51,3196,Riverview Park,40.7443187,-74.0439909,3199,Newport Pkwy,40.7287448,-74.0321082,26160,Subscriber,1973,2
1219,2016-08-28 16:47:32,2016-08-28 17:07:52,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,24591,Customer,,0
222,2016-08-28 16:47:57,2016-08-28 16:51:40,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,26229,Subscriber,1976,1
207,2016-08-28 16:48:02,2016-08-28 16:51:30,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24722,Subscriber,1975,2
8292,2016-08-28 16:48:14,2016-08-28 19:06:26,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24649,Customer,,0
8274,2016-08-28 16:48:27,2016-08-28 19:06:21,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26214,Subscriber,1985,2
289,2016-08-28 16:49:00,2016-08-28 16:53:49,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,26207,Customer,,0
263,2016-08-28 16:50:52,2016-08-28 16:55:15,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,26312,Subscriber,,0
1453,2016-08-28 16:52:14,2016-08-28 17:16:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,24465,Customer,,0
693,2016-08-28 16:53:20,2016-08-28 17:04:54,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26283,Subscriber,1973,1
781,2016-08-28 16:53:57,2016-08-28 17:06:58,3192,Liberty Light Rail,40.7112423,-74.0557013,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24395,Subscriber,1980,1
707,2016-08-28 16:54:22,2016-08-28 17:06:09,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,26198,Customer,,0
673,2016-08-28 16:54:46,2016-08-28 17:06:00,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,26252,Subscriber,1981,1
1417,2016-08-28 16:55:18,2016-08-28 17:18:56,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26301,Customer,,0
1523,2016-08-28 16:55:20,2016-08-28 17:20:43,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,24571,Subscriber,1986,1
1542,2016-08-28 16:55:22,2016-08-28 17:21:05,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,26431,Subscriber,1986,2
1570,2016-08-28 16:56:13,2016-08-28 17:22:23,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26199,Customer,,0
863,2016-08-28 16:57:00,2016-08-28 17:11:24,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,24452,Customer,,0
118,2016-08-28 16:59:27,2016-08-28 17:01:25,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3203,Hamilton Park,40.727595966,-74.044247311,24681,Subscriber,1971,2
161,2016-08-28 17:00:39,2016-08-28 17:03:20,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,26256,Subscriber,1983,1
354,2016-08-28 17:01:23,2016-08-28 17:07:18,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24704,Subscriber,1988,1
932,2016-08-28 17:01:36,2016-08-28 17:17:08,3184,Paulus Hook,40.7141454,-74.0335519,3194,McGinley Square,40.7253399253558,-74.06762212514877,26302,Subscriber,1985,1
548,2016-08-28 17:02:33,2016-08-28 17:11:42,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,26215,Subscriber,1989,1
626,2016-08-28 17:02:41,2016-08-28 17:13:08,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26232,Subscriber,1971,1
1341,2016-08-28 17:03:19,2016-08-28 17:25:40,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24444,Customer,,0
1269,2016-08-28 17:03:31,2016-08-28 17:24:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24426,Customer,,0
701,2016-08-28 17:04:18,2016-08-28 17:16:00,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3187,Warren St,40.7211236,-74.03805095,26153,Subscriber,1951,1
121,2016-08-28 17:04:26,2016-08-28 17:06:28,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,26276,Subscriber,1980,1
216,2016-08-28 17:04:49,2016-08-28 17:08:26,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26152,Subscriber,1972,2
13250,2016-08-28 17:05:00,2016-08-28 20:45:50,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24587,Customer,,0
1028,2016-08-28 17:05:42,2016-08-28 17:22:50,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24681,Subscriber,1988,1
489,2016-08-28 17:06:03,2016-08-28 17:14:12,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24548,Subscriber,1972,1
1124,2016-08-28 17:06:10,2016-08-28 17:24:55,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24421,Customer,,0
13127,2016-08-28 17:06:59,2016-08-28 20:45:47,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26196,Customer,,0
1493,2016-08-28 17:09:04,2016-08-28 17:33:58,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24717,Customer,,0
550,2016-08-28 17:09:24,2016-08-28 17:18:35,3209,Brunswick St,40.7241765,-74.0506564,3268,Lafayette Park,40.71346382669195,-74.06285852193832,26222,Subscriber,1960,1
312,2016-08-28 17:10:40,2016-08-28 17:15:52,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24502,Subscriber,1990,1
321,2016-08-28 17:10:41,2016-08-28 17:16:03,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24542,Subscriber,1990,1
308,2016-08-28 17:10:47,2016-08-28 17:15:55,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24646,Subscriber,1991,1
352,2016-08-28 17:10:55,2016-08-28 17:16:48,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24378,Subscriber,1980,2
606,2016-08-28 17:11:22,2016-08-28 17:21:29,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595966,-74.044247311,24395,Subscriber,1978,1
559,2016-08-28 17:11:53,2016-08-28 17:21:12,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,26311,Subscriber,1969,1
1158,2016-08-28 17:13:02,2016-08-28 17:32:21,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,24467,Customer,,0
287,2016-08-28 17:13:08,2016-08-28 17:17:55,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24496,Subscriber,1992,2
1060,2016-08-28 17:14:47,2016-08-28 17:32:28,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,24458,Customer,,0
2025,2016-08-28 17:15:04,2016-08-28 17:48:50,3201,Dey St,40.737711,-74.066921,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24702,Customer,,0
561,2016-08-28 17:19:27,2016-08-28 17:28:48,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26204,Subscriber,1983,2
550,2016-08-28 17:19:38,2016-08-28 17:28:48,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24419,Subscriber,1981,1
223,2016-08-28 17:20:51,2016-08-28 17:24:35,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26302,Subscriber,1972,1
2026,2016-08-28 17:22:21,2016-08-28 17:56:07,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24616,Subscriber,1990,1
2192,2016-08-28 17:22:20,2016-08-28 17:58:52,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24502,Subscriber,1990,1
2078,2016-08-28 17:22:25,2016-08-28 17:57:04,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24646,Subscriber,1991,1
489,2016-08-28 17:22:59,2016-08-28 17:31:08,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,26152,Subscriber,,0
403,2016-08-28 17:24:06,2016-08-28 17:30:49,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,26253,Subscriber,1990,1
3525,2016-08-28 17:24:37,2016-08-28 18:23:22,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26191,Subscriber,1982,1
487,2016-08-28 17:24:57,2016-08-28 17:33:05,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24705,Subscriber,1969,2
271,2016-08-28 17:25:49,2016-08-28 17:30:20,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,24523,Subscriber,1981,1
256,2016-08-28 17:26:00,2016-08-28 17:30:16,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3211,Newark Ave,40.72152515,-74.046304543,24496,Subscriber,1992,2
293,2016-08-28 17:26:46,2016-08-28 17:31:39,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24429,Subscriber,1968,1
1204,2016-08-28 17:26:50,2016-08-28 17:46:54,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,26431,Subscriber,1988,2
1337,2016-08-28 17:28:09,2016-08-28 17:50:27,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24636,Customer,,0
127,2016-08-28 17:28:28,2016-08-28 17:30:35,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24415,Subscriber,1988,1
347,2016-08-28 17:29:37,2016-08-28 17:35:24,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24623,Subscriber,1976,1
402,2016-08-28 17:30:27,2016-08-28 17:37:10,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24417,Subscriber,1980,1
2641,2016-08-28 17:31:05,2016-08-28 18:15:07,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,26184,Subscriber,1967,1
1856,2016-08-28 17:32:01,2016-08-28 18:02:58,3187,Warren St,40.7211236,-74.03805095,3198,Heights Elevator,40.748715945380226,-74.04044330120087,26153,Subscriber,1951,1
2155,2016-08-28 17:32:32,2016-08-28 18:08:27,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,26152,Subscriber,1974,2
876,2016-08-28 17:32:51,2016-08-28 17:47:28,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24428,Subscriber,,0
671,2016-08-28 17:36:17,2016-08-28 17:47:29,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.7211236,-74.03805095,24596,Customer,,0
657,2016-08-28 17:36:31,2016-08-28 17:47:29,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.7211236,-74.03805095,24467,Customer,,0
1817,2016-08-28 17:36:55,2016-08-28 18:07:12,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26199,Customer,,0
9260,2016-08-28 17:37:54,2016-08-28 20:12:14,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,24496,Subscriber,1994,2
1986,2016-08-28 17:38:12,2016-08-28 18:11:19,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.0337589,24584,Subscriber,1993,1
169,2016-08-28 17:38:34,2016-08-28 17:41:23,3213,Van Vorst Park,40.71848892,-74.047726625,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24722,Subscriber,1975,2
1337,2016-08-28 17:39:47,2016-08-28 18:02:04,3195,Sip Ave,40.73074262530658,-74.06378388404846,3192,Liberty Light Rail,40.7112423,-74.0557013,24449,Customer,,0
1267,2016-08-28 17:40:58,2016-08-28 18:02:05,3195,Sip Ave,40.73074262530658,-74.06378388404846,3192,Liberty Light Rail,40.7112423,-74.0557013,26278,Customer,,0
704,2016-08-28 17:41:09,2016-08-28 17:52:53,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3209,Brunswick St,40.7241765,-74.0506564,26222,Subscriber,1960,1
977,2016-08-28 17:44:05,2016-08-28 18:00:22,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519,26283,Subscriber,1981,1
641,2016-08-28 17:44:16,2016-08-28 17:54:57,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,24618,Subscriber,1982,1
508,2016-08-28 17:45:50,2016-08-28 17:54:18,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24622,Subscriber,1991,1
1732,2016-08-28 17:48:38,2016-08-28 18:17:31,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26292,Subscriber,1987,1
124,2016-08-28 17:49:39,2016-08-28 17:51:44,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24415,Subscriber,1988,1
282,2016-08-28 17:50:36,2016-08-28 17:55:18,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26185,Subscriber,1968,1
224,2016-08-28 17:50:40,2016-08-28 17:54:25,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3213,Van Vorst Park,40.71848892,-74.047726625,24722,Subscriber,1975,2
2912,2016-08-28 17:51:02,2016-08-28 18:39:34,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3202,Newport PATH,40.7272235,-74.0337589,26216,Customer,,0
614,2016-08-28 17:51:40,2016-08-28 18:01:54,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,26256,Customer,,0
2879,2016-08-28 17:51:44,2016-08-28 18:39:43,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3202,Newport PATH,40.7272235,-74.0337589,24702,Customer,,0
572,2016-08-28 17:52:22,2016-08-28 18:01:54,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,26267,Subscriber,1964,2
407,2016-08-28 17:53:04,2016-08-28 17:59:52,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,26159,Customer,,0
398,2016-08-28 17:53:30,2016-08-28 18:00:08,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24714,Customer,,0
521,2016-08-28 17:54:13,2016-08-28 18:02:55,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,26276,Subscriber,1964,2
575,2016-08-28 17:57:15,2016-08-28 18:06:50,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.046304543,24482,Subscriber,1985,2
347,2016-08-28 17:58:15,2016-08-28 18:04:02,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26213,Subscriber,1982,1
636,2016-08-28 17:58:39,2016-08-28 18:09:15,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24555,Subscriber,1986,1
2007,2016-08-28 17:59:44,2016-08-28 18:33:12,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,26290,Customer,,0
431,2016-08-28 18:00:52,2016-08-28 18:08:04,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24395,Subscriber,1978,1
1908,2016-08-28 18:01:23,2016-08-28 18:33:12,3184,Paulus Hook,40.7141454,-74.0335519,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26283,Subscriber,1980,2
284,2016-08-28 18:01:46,2016-08-28 18:06:30,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26303,Subscriber,1977,2
219,2016-08-28 18:02:30,2016-08-28 18:06:10,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24574,Subscriber,1986,1
1794,2016-08-28 18:03:07,2016-08-28 18:33:02,3184,Paulus Hook,40.7141454,-74.0335519,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26200,Subscriber,1981,1
626,2016-08-28 18:03:22,2016-08-28 18:13:48,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24419,Subscriber,1985,1
2375,2016-08-28 18:03:29,2016-08-28 18:43:04,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,26159,Customer,,0
286,2016-08-28 18:03:37,2016-08-28 18:08:23,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24704,Subscriber,1988,1
374,2016-08-28 18:04:18,2016-08-28 18:10:32,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3183,Exchange Place,40.7162469,-74.0334588,24529,Subscriber,1981,1
2340,2016-08-28 18:04:37,2016-08-28 18:43:38,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,24714,Customer,,0
1248,2016-08-28 18:04:47,2016-08-28 18:25:36,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,26213,Customer,,0
598,2016-08-28 18:05:01,2016-08-28 18:14:59,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24680,Subscriber,1961,1
440,2016-08-28 18:05:40,2016-08-28 18:13:00,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3183,Exchange Place,40.7162469,-74.0334588,26314,Subscriber,1983,2
1703,2016-08-28 18:05:51,2016-08-28 18:34:14,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,26301,Customer,,0
993,2016-08-28 18:06:56,2016-08-28 18:23:30,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3214,Essex Light Rail,40.7127742,-74.0364857,26197,Customer,,0
1588,2016-08-28 18:07:33,2016-08-28 18:34:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,26248,Customer,,0
813,2016-08-28 18:07:39,2016-08-28 18:21:13,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26205,Subscriber,1990,2
670,2016-08-28 18:07:45,2016-08-28 18:18:55,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24590,Customer,,0
805,2016-08-28 18:07:55,2016-08-28 18:21:20,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26253,Subscriber,1992,2
210,2016-08-28 18:08:14,2016-08-28 18:11:45,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26157,Subscriber,1987,1
1443,2016-08-28 18:09:44,2016-08-28 18:33:48,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24664,Subscriber,1986,2
6285,2016-08-28 18:10:01,2016-08-28 19:54:47,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24395,Subscriber,1970,1
5002,2016-08-28 18:10:30,2016-08-28 19:33:52,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24449,Customer,,0
312,2016-08-28 18:10:45,2016-08-28 18:15:57,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26204,Subscriber,1982,2
363,2016-08-28 18:11:08,2016-08-28 18:17:12,3267,Morris Canal,40.7124188237569,-74.03852552175522,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24597,Subscriber,1976,1
173,2016-08-28 18:11:48,2016-08-28 18:14:41,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24561,Subscriber,1987,2
405,2016-08-28 18:12:05,2016-08-28 18:18:51,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26278,Customer,,0
692,2016-08-28 18:13:07,2016-08-28 18:24:40,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,26235,Subscriber,1968,1
275,2016-08-28 18:13:27,2016-08-28 18:18:02,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26259,Subscriber,1992,2
253,2016-08-28 18:14:17,2016-08-28 18:18:31,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,24378,Customer,,0
1163,2016-08-28 18:14:32,2016-08-28 18:33:56,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24387,Customer,,0
621,2016-08-28 18:14:51,2016-08-28 18:25:13,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26215,Subscriber,1989,1
371,2016-08-28 18:16:00,2016-08-28 18:22:12,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,26157,Subscriber,1987,1
836,2016-08-28 18:17:23,2016-08-28 18:31:20,3195,Sip Ave,40.73074262530658,-74.06378388404846,3189,West Side Light Rail,40.714402,-74.0887723,26302,Subscriber,1984,1
574,2016-08-28 18:17:31,2016-08-28 18:27:06,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26239,Subscriber,1989,2
